,날짜,사고 및 공사,위치,경도,위도
5906,2022-10-17 13:43,공사 ,제2경인고속도로 영종IC 운남동111331 1차로 한개차선통제중 도로공사 -,126.5106591,37.4701605
5907,2022-10-17 13:50,공사 ,서해안고속도로 부안동진강교 부안IC북측 기점방향 1차로 작업 부안동진강교 → 부안IC북측 서해안선 기점,126.7695,35.727
5908,2022-10-17 14:11,공사 ,경부고속도로 청주IC 청주IC 진행방향 전체차로 0km(방향) 주의운전 고가시설작업 -,127.3845171,36.6239444
5909,2022-10-17 14:12,사고 ,중부내륙고속지선 남대구IC 남대구IC 주의운전 사고 &lt;긴급&gt;&lt;사고최초&gt;도시고속도로 남대구나들목방향 남대구나들목 250m 못간 지점 갓길 화물차 승용차 추돌사고.,128.5277399,35.83697313
5910,2022-10-17 14:16,공사 ,순천완주고속도로 순천JC 서면1터널 1차로 7km(서순천IC방향) 주의운전 도로공사 -,127.5230095,35.0055376
5911,2022-10-17 14:17,사고 ,영동고속도로 월곶JC 서창JC 3차로 주의운전 요망 고장차량 -,126.7427188,37.3905755
5912,2022-10-17 14:22,공사 ,동해고속도로 속초방면 속성변화점 2차로 동해선 속초방면 52k~53.4kkm(남강릉IC방향) 2차로 차단공사 도로공사 -,128.8608666,37.710499
5913,2022-10-17 14:22,사고 ,경부고속도로 망향휴게소 북천안IC 종점방향  고장 망향휴게소 → 북천안IC 경부선 종점,127.1839,36.8578
5914,2022-10-17 14:25,공사 ,남해고속도로 노동1터널 보성터널 1차로 56km(보성IC방향) 주의운전 도로공사 -,127.0541175,34.7994201
5915,2022-10-17 14:27,사고 ,경부고속도로 신탄진IC 대전IC 3차로 0km(회덕JC방향) 주의운전 고장차량 -,127.4226082,36.3907645
5916,2022-10-17 14:32,사고 ,서해안고속도로 군산IC북측 군산휴게소 2차로 145km(동서천JC방향) 주의운전 고장차량 -,126.7969293,36.0171414
5917,2022-10-17 14:38,공사 ,영동고속도로 안산IC서측 안산IC동측 1차로 0km(안산IC방향) 주의운전 유지보수 -,126.8338306,37.3471338
5918,2022-10-17 14:40,공사 ,중부내륙고속도로지선 현풍휴게소남측 현풍휴게소북측 2차로 1km(달성IC방향) 주의운전 노변유지보수 -,128.4361868,35.6984533
5919,2022-10-17 14:44,공사 ,동해고속도로 근덕방면 강릉JC 2차로 70~66k구간 내km(방향) 2차로 차단공사 유지보수 -,128.8344349,37.7813123
5920,2022-10-17 14:47,공사 ,중부내륙고속도로 상주TG 상주IC앞교차로 1차로 주의운전 유지보수 -,128.2012353,36.4211563
5921,2022-10-17 14:51,사고 ,호남고속도로 익산IC남측 익산JC 4차로 180.7kkm(익산JC방향) 주의운전 고장차량 -,127.1040804,35.9654285
5922,2022-10-17 15:13,공사 ,인천국제공항고속도로 금산IC동측 영종대교 1차로 0km(영종대교동단상부도로방향) 주의운전 유지보수 -,126.5624059,37.5370049
5923,2022-10-17 15:24,사고 ,중앙고속도로 죽령터널 풍기IC 1차로 0km(풍기IC방향) 주의운전 교통사고 -,128.5222172,36.8576103
5924,2022-10-17 15:28,사고 ,경부고속도로 비룡IC 신상1교 기점방향 1차로 장애물 비룡IC → 신상1교 경부선 기점,127.4872,36.3456
5925,2022-10-17 15:40,공사 ,일반국도7호선 북강릉IC2교 조양교회 주의운전 공사 동해고속도로 삼척방향. 북강릉부근 2차로막고 작업중,128.8455649,37.83466132
5926,2022-10-17 15:56,사고 ,서해안고속도로 서평택IC남측 평택시당진시 기점방향 2차로 장애물 서평택IC남측 → 평택시당진시 서해안선 기점,126.8257,36.945
5927,2022-10-17 16:12,사고 ,통영대전고속도로 대별3교 가오교 주의운전 사고 &lt;긴급&gt;대전로 대별삼거리에서 대성삼거리 방향 대성삼거리 전 3차로에서 승용차간 추돌사고. 사고처리 안됨. 운전자 나와 있으니 주의,127.4606006,36.29568888
5928,2022-10-17 16:41,공사 ,남해고속도로 벌교2터널 벌교IC 1차로 77km(고흥IC방향) 주의운전 유지보수 -,127.2805512,34.8340325
5929,2022-10-17 16:42,사고 ,서해안고속도로 춘장대IC 보령시서천군 종점방향  고장 춘장대IC → 보령시서천군 서해안선 종점,126.6008,36.1691
5930,2022-10-17 17:32,사고 ,경부고속도로 서초IC 반포IC 5차로 승용차 관련. 후미 지체 교통사고 서울청,127.0191579,37.50190747
5931,2022-10-17 17:32,사고 ,당진영덕고속도로 서계양리6702 지곡리1752 기점방향  고장 서계양리6702 → 지곡리1752 당진대전선 기점,126.8407,36.6241
5932,2022-10-17 17:55,사고 ,중앙고속도로 남원주ic 금대2터널 진행방향 전체차로 차량 갓길이동 고장차량 -,128.0090158,37.27090032
5933,2022-10-17 18:11,사고 ,중부고속도로 대소분기점 진천IC 1차로 0km(진천IC방향) 주의운전 교통사고 -,127.4753036,36.88314817
5934,2022-10-17 18:34,공사 ,중부내륙고속도로 충주교차로 충주TG 1차로 램프구간km(방향) 주의운전 도로공사 -,127.834955,36.96943516
5935,2022-10-17 18:49,사고 ,남해제2고속도로지선 가락ic 가락TG 1차로 0km(방향) 교통사고로갓길차로통제중？ 교통사고 -,128.9551266,35.1572848
5936,2022-10-17 19:10,사고 ,서해안고속도로 일직JC 소화jc 1차로 주의운전 요망 교통사고 -,126.8997274,37.4319439
5937,2022-10-17 19:30,공사 ,경부고속도로 입장휴게소 안성시천안시서북구 종점방향 4차로 작업 입장휴게소 → 안성시천안시서북구 경부선 종점,127.1801,36.9578
5938,2022-10-17 19:47,사고 ,구리포천고속도로 남별내IC 동의정부 1차로 주의운전 고장차량 -,127.1082666,37.7056683
5939,2022-10-17 20:04,공사 ,서해안고속도로 당진IC 송악IC 종점방향 2차로 작업 당진IC → 송악IC 서해안선 종점,126.7413,36.9086
5940,2022-10-17 20:22,공사 ,경부고속도로 죽전교 죽암교 종점방향 2차로 작업 죽전교 → 죽암교 경부선 종점,127.4327,36.5243
5941,2022-10-17 20:24,사고 ,서해안고속도로 서평택IC남측 평택시당진시 기점방향 3차로 장애물 서평택IC남측 → 평택시당진시 서해안선 기점,126.8454,36.9537
5942,2022-10-17 20:34,공사 ,중부내륙고속도로 남김천IC 성주휴게소 차로 98km(방향) 갓길공사중 도로공사 -,128.3273633,35.8389766
5943,2022-10-17 20:38,사고 ,서천공주고속도로 화양리2633 청양군공주시 종점방향  고장 화양리2633 → 청양군공주시 서천공주선 종점,126.9938,36.401
5944,2022-10-17 20:38,공사 ,경부고속도로 칠곡물류IC 칠곡JC 차로 148km(방향) 갓길 공사중 도로공사 -,128.3273642,35.8389758
5945,2022-10-17 21:02,공사 ,경부고속도로 죽암교 죽전교 기점방향 2차로 작업 죽암교 → 죽전교 경부선 기점,127.4325,36.5225
5946,2022-10-17 22:34,사고 ,고창담양고속도로 고창방면 북광주ic 진입전 북광주IC교 북광주IC 1차로 29km(방향) 주의운전 고장차량 -,126.8958948,35.26055118
5947,2022-10-17 22:44,공사 ,호남고속도로 순천 천안방면 1차로 7kkm(방향) 주의운전 도로공사 -,127.6581192,34.9588588
5948,2022-10-17 22:53,공사 ,대구부산고속도로 청도ic 수성ic 1차로 남천터널내 2차로 차단 공사중으로 안전운전 바랍니다  유지보수 -,128.7301582,35.7687681
5949,2022-10-18 0:28,사고 ,경부고속도로 남이JC 청주JC 기점방향  고장 남이JC → 청주JC 경부선 기점,127.4198,36.5983
5950,2022-10-18 4:00,사고 ,호남고속도로지선 유성IC 유성JCT1교 종점방향  고장 유성IC → 유성JCT1교 호남지선 종점,127.3314,36.371
5951,2022-10-18 5:58,사고 ,경부고속도로 청주시흥덕구청주시서원구 청주IC 종점방향  고장 청주시흥덕구청주시서원구 → 청주IC 경부선 종점,127.4025,36.6095
5952,2022-10-18 6:30,사고 ,경부고속도로 회덕JC 회덕JC 종점방향 1차로 사고 회덕JC → 회덕JC 경부선 종점,127.4208,36.4084
5953,2022-10-18 7:47,사고 ,평택화성고속도로 서오산JC 향남IC동측 1차로 0km(향남IC방향) 주의운전 교통사고 -,126.998203,37.1615495
5954,2022-10-18 7:59,사고 ,경부고속도로 남이JC 청주JC 기점방향 3차로 사고 남이JC → 청주JC 경부선 기점,127.4273,36.5866
5955,2022-10-18 8:05,공사 ,경부고속도로 북구미 톨게이트  구미 톨게이트  1차로 0km(구미IC방향) 주의운전 도로공사 -,128.3553696,36.1224214
5956,2022-10-18 8:10,공사 ,서해안고속도로 평택시당진시 행담도휴게소 기점방향  작업 평택시당진시 → 행담도휴게소 서해안선 기점,126.8115,36.9429
5957,2022-10-18 8:12,공사 ,서해안고속도로 당진IC 송악IC 종점방향 3차로 작업 당진IC → 송악IC 서해안선 종점,126.712,36.8961
5958,2022-10-18 8:14,사고 ,당진영덕고속도로 서계양교 서계양교 종점방향  고장 서계양교 → 서계양교 당진대전선 종점,126.8497,36.6148
5959,2022-10-18 8:18,사고 ,천변도시고속도로 한빛대교 속성변화점 2차로 후미 지체예상 교통사고 화물차관련 3중 추돌,127.412793,36.38982676
5960,2022-10-18 8:22,공사 ,서해안고속도로 송악IC 행담도휴게소 종점방향 3차로 작업 송악IC → 행담도휴게소 서해안선 종점,126.8036,36.943
5961,2022-10-18 8:26,공사 ,당진영덕고속도로 서공주분기점 서공주JCT교 종점방향  작업 서공주분기점 → 서공주JCT교 당진대전선 종점,127.0564,36.4843
5962,2022-10-18 8:28,공사 ,당진영덕고속도로 입침큰말길3031 손지대숲길30 종점방향  작업 입침큰말길3031 → 손지대숲길30 당진대전선 종점,126.8196,36.6512
5963,2022-10-18 8:29,사고 ,경부고속도로 반포IC 서초IC 2차로 주의운전  교통사고 서울청,127.019395,37.50054691
5964,2022-10-18 8:36,공사 ,통영대전고속도로 장수JC 육십령터널 기점방향 1차로 작업 장수JC → 육십령터널 통영대전선 기점,127.6178,35.7139
5965,2022-10-18 8:38,공사 ,당진영덕고속도로 하포리25940 예산수덕IC 종점방향 2차로 작업 하포리25940 → 예산수덕IC 당진대전선 종점,126.7591,36.714
5966,2022-10-18 8:44,공사 ,당진영덕고속도로 안동JC 안동JC 주의운전 공사 [한국도로공사] 중앙고속도로 춘천방향 안동분기점부근(166.3K)-안동분기점부근(167.8K)(2차로)교면재포장작업중[2022-10-18 08:30- ],128.6215449,36.4321548
5967,2022-10-18 8:50,공사 ,당진영덕고속도로 서의성IC 안사1터널서측 주의운전 공사 &lt;긴급&gt;[한국도로공사] 청주 영덕고속도로 영덕방향 의성(휴)(99K)-의성(휴)(99.6K)(1차로)중분대긴급개폐시설설치작업중[2022-10-18 08:31- ],128.4469427,36.40949668
5968,2022-10-18 8:51,사고 ,중부고속도로 동서울TG 산곡JC 1차로 0km(산곡JC방향) 주의운전 교통사고 -,127.2276249,37.5064225
5969,2022-10-18 8:58,공사 ,경부고속도로 입장휴게소 안성시천안시서북구 종점방향  작업 입장휴게소 → 안성시천안시서북구 경부선 종점,127.177,36.9616
5970,2022-10-18 8:59,공사 ,경부고속도로 옥산하이패스IC 옥산JC남측 종점방향  작업 옥산하이패스IC → 옥산JC남측 경부선 종점,127.3616,36.6858
5971,2022-10-18 9:00,공사 ,경부고속도로 남이JC 청주JC 기점방향 1차로 작업 남이JC → 청주JC 경부선 기점,127.4273,36.5821
5972,2022-10-18 9:00,공사 ,광주대구고속도로 담양JC 담양JC 1차로 0km(방향) 주의운전 도로공사 -,126.9660287,35.250591
5973,2022-10-18 9:05,공사 ,호남고속도로 고서JC동측 고서JC서측 1차로 0km(고서JC방향) 주의운전 도로공사 -,126.95629,35.2243576
5974,2022-10-18 9:08,공사 ,중앙고속도로 남제천IC남측 제천터널 1차로 0km(남제천IC방향) 주의운전 도로공사 -,128.1955246,37.0566486
5975,2022-10-18 9:08,사고 ,서해안고속도로 해미IC 서산휴게소 종점방향  고장 해미IC → 서산휴게소 서해안선 종점,126.5624,36.7117
5976,2022-10-18 9:09,공사 ,호남고속도로 곡성IC남측 석곡IC북측 1차로 0km(석곡IC방향) 주의운전 도로공사 -,127.245411,35.173473
5977,2022-10-18 9:12,사고 ,호남고속도로 북광산IC 북광산IC 차로 천안방면km(방향) 주의운전 고장차량 -,126.8227301,35.2373546
5978,2022-10-18 9:12,공사 ,호남고속도로지선 논산JC 논산JC 종점방향  작업 논산JC → 논산JC 호남지선 종점,127.1026,36.0819
5979,2022-10-18 9:13,공사 ,호남고속도로 광주TG 못재터널남측 1차로 천안방면km(장성IC방향) 주의운전 유지보수 -,126.8081001,35.2525531
5980,2022-10-18 9:14,공사 ,중앙고속도로 북원주IC동측 호저대교 1차로 0km(횡성IC방향) 주의운전 도로공사 -,127.9305556,37.43472222
5981,2022-10-18 9:14,공사 ,당진영덕고속도로 북의성IC 단촌2터널 2차로 0km(동안동IC방향) 주의운전 도로공사 -,128.6960149,36.4184924
5982,2022-10-18 9:14,공사 ,남해고속도로 광곡천교 노동1터널 1차로 58km(보성IC방향) 주의운전 유지보수 -,127.059802,34.8043045
5983,2022-10-18 9:16,공사 ,중부내륙고속도로 충주IC 온수교 1차로 0km(방향) 주의운전 유지보수 -,127.846101,36.978003
5984,2022-10-18 9:21,공사 ,호남고속도로 장성IC 장성IC 진행방향 전체차로 천안방면km(방향) 주의운전 도로공사 -,126.7862955,35.2869583
5985,2022-10-18 9:24,사고 ,영동고속도로 33k 동수원 북수원 1차로 주의운전 교통사고 -,127.0200716,37.3123834
5986,2022-10-18 9:30,공사 ,호남고속도로 태인IC 정읍휴게소 1차로 149.3 하)km(정읍IC방향) 주의운전 고가시설작업 -,126.861522,35.6012134
5987,2022-10-18 9:40,공사 ,호남고속도로 광주TG 못재터널남측 1차로 0km(장성IC방향) 주의운전 도로공사 -,126.8063526,35.2559865
5988,2022-10-18 9:44,공사 ,호남고속도로 석곡IC동측 석곡IC북측 1차로 0km(방향) 주의운전 도로공사 -,127.247779,35.129364
5989,2022-10-18 9:45,공사 ,호남고속도로 못재터널남측 광주TG 1차로 0km(북광산IC방향) 주의운전 도로공사 -,126.8036603,35.2563416
5990,2022-10-18 9:47,사고 ,서울외곽순환고속도로 강일IC 강일IC 1차로 0km(방향) 주의운전 구조작업 -,127.1641891,37.5738673
5991,2022-10-18 9:53,공사 ,동해고속도로 남강릉IC 속성변화점 1차로 52.2-->53.4km(강릉IC방향) 주의운전 도로공사 -,128.8749222,37.70054722
5992,2022-10-18 10:04,공사 ,남해고속도로 옥곡IC동측 신금리944 1차로 0km(옥곡IC방향) 주의운전 도로공사 -,127.7130113,34.9866741
5993,2022-10-18 10:06,공사 ,경부고속도로 천안IC 천안IC 기점방향  작업 천안IC → 천안IC 경부선 기점,127.1733,36.8324
5994,2022-10-18 10:12,공사 ,동해고속도로 동경주IC동측 동경주IC남측 주의운전 공사 &lt;긴급&gt;&lt;긴급&gt;&lt;공사&gt; 부산포항고속도로 포항방향 동경주 81KM 지점에서 울산분기점 47.7KM 지점 1차로 이동하면서 차선긋기 작업 중.  [09:34~ ],129.4243962,35.78214418
5995,2022-10-18 10:13,통제 ,호남고속도로 북면 3공단 하림 북면 3공단 SK 1차로 주의운전 행사 -,126.9102095,35.6169513
5996,2022-10-18 10:16,공사 ,남해고속도로 강진4터널 강진3터널 1차로 32km(강진IC방향) 주의운전 유지보수 -,126.8397224,34.6823265
5997,2022-10-18 10:20,공사 ,당진영덕고속도로 서의성IC 의성휴게소 진행방향 전체차로 0km(안동JC방향) 주의운전 도로공사 반대 차선 확인 요망,128.4477735,36.4094004
5998,2022-10-18 10:20,공사 ,남해고속도로 강진2터널 강진1터널 1차로 26km(강진IC방향) 주의운전 유지보수 -,126.7698116,34.6873724
5999,2022-10-18 10:21,공사 ,중앙고속도로 굴지터널 홍천강휴게소 1차로 0km(춘천분기점방향) 주의운전 유지보수 -,127.8279521,37.7119622
6000,2022-10-18 10:30,공사 ,서해안고속도로 서산IC 서산IC 기점방향  작업 서산IC → 서산IC 서해안선 기점,126.5712,36.8063
6001,2022-10-18 10:31,사고 ,수도권제2순환고속도로 북오산IC서측 오산휴게소 2차로 0km(북오산IC방향) 정체 교통사고 -,127.0525056,37.18278056
6002,2022-10-18 10:42,공사 ,광주대구고속도로 성산2터널서측 동고렁 2차로 0km(동고령IC방향) 주의운전 도로공사 -,128.3097237,35.7374918
6003,2022-10-18 10:48,사고 ,경인고속도로 서운JC 서운JC서측 2차로 주의운전 고장 차량 -,126.7556646,37.52561
6004,2022-10-18 10:51,공사 ,서해안고속도로 고창JC 고창IC남측 2차로 0km(고창IC방향) 76k 상  2차로 차단 시설물 보수 공사 유지보수 -,126.6597962,35.4304883
6005,2022-10-18 10:53,사고 ,중부고속도로 동서울TG 하남IC 1차로 0km(하남IC방향) 주의운전 교통사고 -,127.2206622,37.5217763
6006,2022-10-18 10:54,공사 ,호남고속도로 금산사IC 정읍시김제시 2차로 43.1 Km (태인IC 방향) 주의운전  도로공사,126.9814415,35.72946325
6007,2022-10-18 10:59,공사 ,당진영덕고속도로 서의성IC 안동분기점 진행방향 전체차로 113km(안동JC방향) 주의운전 도로공사 반대 차선 확인 요망,128.4473573,36.4094013
6008,2022-10-18 11:02,공사 ,중부고속도로 서청주IC삼거리 지동동4011 1차로 0km(방향) 주의운전 유지보수 -,127.4184199,36.64877143
6009,2022-10-18 11:02,공사 ,남해고속도로 영암2터널 서호학산IC 1차로 0km(강진IC방향) 주의운전 도로공사 -,126.5652607,34.7373777
6010,2022-10-18 11:03,사고 ,서울외곽순환고속도로 상일IC남측 하남JC서측 1차로 0km(하남JC방향) 주의운전 교통사고 -,127.1878658,37.5348336
6011,2022-10-18 11:07,공사 ,중앙고속도로 305km 308km 1차로 주의운전 도로공사 -,127.9922222,37.28944444
6012,2022-10-18 11:08,공사 ,동해고속도로 옥계IC1교 옥계TG 1차로 0km(방향) 주의운전 도로공사 -,129.0341806,37.61703056
6013,2022-10-18 11:09,공사 ,남해고속도로 영암1터널 영암2터널 1차로 3km(강진IC방향) 주의운전 유지보수 -,126.5540062,34.7374228
6014,2022-10-18 11:12,사고 ,중앙고속도로 의성IC 의성IC 주의운전 사고 &lt;긴급&gt;&lt;사고최초&gt; [한국도로공사] 중앙고속도로 춘천방향 의성부근(164.2K)(1차로)승용차관련사고처리중[2022-10-18 11:00- ] ==&gt; 1km정체,128.5807334,36.29207306
6015,2022-10-18 11:14,공사 ,당진영덕고속도로 북의성IC 북의성IC 주의운전 공사 [한국도로공사] 청주 영덕고속도로 영덕방향 북의성부근(121.2K)-북의성부근(125.8K)(1차로)안전시설물설치작업중[2022-10-18 10:57- ],128.6863052,36.41902474
6016,2022-10-18 11:15,사고 ,수도권제2순환고속도로 서오산JC동측 오산휴게소 2차로 0km(북오산IC방향) 주의운전 고장차량 -,127.01447,37.1707485
6017,2022-10-18 11:24,공사 ,당진영덕고속도로 동청송 청송ic 2차로 162km(동안동IC방향) 주의운전 도로공사 -,128.7850956,36.4150986
6018,2022-10-18 11:31,사고 ,호남고속도로 익산JC앞 익산IC측 2차로 0km(방향) 갓길 사고처리중 교통사고 -,126.843361,35.8346161
6019,2022-10-18 11:32,공사 ,중부내륙고속도로 괴산IC 괴산휴게소 1차로 0km(괴산IC방향) 주의운전 유지보수 -,127.9567735,36.8358618
6020,2022-10-18 11:32,사고 ,당진영덕고속도로 서공주분기점 공주분기점 종점방향  고장 서공주분기점 → 공주분기점 당진대전선 종점,127.0761,36.4867
6021,2022-10-18 11:34,사고 ,서울외곽순환고속도로 노오지JC 계양IC북측 4차로 0km(계양IC방향) 갓길이동 교통사고 -,126.7522756,37.56628947
6022,2022-10-18 11:35,사고 ,상주영천고속도로 상40 불로터널남측 군위JC 2차로 0km(방향) 주의운전 교통사고 -,128.5645695,36.1624283
6023,2022-10-18 11:42,공사 ,통영대전고속도로 마달터널남측 요광교북측 주의운전 공사 대전통영간고속도로 대전방향 금산나들목 지난 187.6KM지점 갓길에서 작업차량 여러대 세워놓고 작업,127.4838644,36.22661807
6024,2022-10-18 11:50,사고 ,서해안고속도로 목포TG 무안1교 1차로 0km(무안IC방향) 주의운전 고장차량 -,126.4942978,34.8764281
6025,2022-10-18 12:00,사고 ,경부고속도로 천안JC 천안JC 기점방향  고장 천안JC → 천안JC 경부선 기점,127.1782,36.7735
6026,2022-10-18 12:10,공사 ,상주영천고속도로 군위JC 군위JC 주의운전 공사 상주영천고속도로 상주방향 군위갈림목 부근 44.8km지점 2차로 공사중.-뒤로 정체.,128.5686365,36.15777431
6027,2022-10-18 12:31,공사 ,호남고속도로 광주TG 못재터널남측 2차로 2차로차단 천안방km(장성IC방향) 주의운전 유지보수 -,126.7997099,35.2605902
6028,2022-10-18 12:32,공사 ,서천공주고속도로 율암리산116 부여IC 종점방향 2차로 작업 율암리산116 → 부여IC 서천공주선 종점,126.8627,36.3057
6029,2022-10-18 12:33,공사 ,호남고속도로 장성IC 장성IC 2차로 천안방면km(장성Jc방향) 주의운전 도로공사 -,126.7863401,35.2865072
6030,2022-10-18 12:42,사고 ,서해안고속도로 서산IC 서산휴게소 기점방향  고장 서산IC → 서산휴게소 서해안선 기점,126.5708,36.7589
6031,2022-10-18 13:00,공사 ,경부고속도로 안성IC남측 안성시천안시서북구 기점방향  작업 안성IC남측 → 안성시천안시서북구 경부선 기점,127.1576,36.9858
6032,2022-10-18 13:26,공사 ,서해안고속도로 고창IC북측 고창IC남측 기점방향 2차로 작업 고창IC북측 → 고창IC남측 서해안선 기점,126.6641,35.4403
6033,2022-10-18 13:33,사고 ,남해고속도로제2지선 서부산IC 서낙동강교동측 4차로 0km(가락IC방향) 낙화물차량으로갓길차로통제중？ 적재물낙하 -,128.9208515,35.1635338
6034,2022-10-18 13:46,사고 ,서해안고속도로 선운산IC남측 고창고인돌휴게소 기점방향  고장 선운산IC남측 → 고창고인돌휴게소 서해안선 기점,126.6775,35.4745
6035,2022-10-18 13:47,사고 ,경부고속도로 동탄JC북측 기흥동탄IC 1차로 0km(기흥동탄IC방향) 주의운전 교통사고 -,127.0960417,37.20294444
6036,2022-10-18 13:52,사고 ,서울문산고속도로 문산에서 서울방향 8.4k 1차로 주의운전 교통사고 -,126.8527617,37.6790812
6037,2022-10-18 14:10,사고 ,서해안고속도로 고창고인돌휴게소 선운산IC남측 2차로 0km(선운산IC방향) 81k 하행선 갓길 고장차량 고장차량 -,126.679711,35.4817623
6038,2022-10-18 14:11,사고 ,영동고속도로 서안산IC동측 서안산IC서측 1차로 0km(서안산IC방향) 주의운전 교통사고 -,126.806074,37.350827
6039,2022-10-18 14:14,공사 ,경부고속도로 직동교 언양JC 주의운전 공사 경부고속도로 부산 방향 언양분기점 못 간 지점에 차선 긋는 작업 중임,129.1296806,35.56555926
6040,2022-10-18 14:20,공사 ,중부내륙고속도로 성주 김천분기점 1차로 98km2차로 노면포장공사 도로공사 -,128.2630298,36.0166417
6041,2022-10-18 14:24,공사 ,경부고속도로 통도사IC 양산IC 주의운전 공사 경부고속도로 부산 방향 통도사나들목 지난 갓길에 차량과 함께 시설물 보수 작업  중임,129.0840703,35.46421574
6042,2022-10-18 14:27,공사 ,구리포천고속도로 포천IC 선단IC 1차로 0km(선단IC방향) 주의운전 유지보수 -,127.198675,37.8681592
6043,2022-10-18 14:28,사고 ,중앙고속도로지선 남양산IC 남양산IC 1차로 0km(방향) 주의운전 고장차량 -,129.0241308,35.3242507
6044,2022-10-18 14:43,공사 ,서울양양고속도로 덕소삼패ic 남양주톨게이트 3차로 6.4km(화도IC방향) 주의운전 유지보수 -,127.2346867,37.59564287
6045,2022-10-18 14:43,공사 ,구리포천고속도로 소흘 민락 3차로 0km(소흘IC방향) 주의운전 도로공사 -,127.1196604,37.765597
6046,2022-10-18 14:47,통제 ,중부내륙고속도로 남양평IC 여주방향  강상1터널~강상2터널 1차로 0km(남양평IC방향) 1차로 차단 공사 -,127.4741632,37.4624899
6047,2022-10-18 14:49,사고 ,경인고속도로 인천TG 부평IC동측 4차로 0km(부평IC방향) 갓길이동 고장차량 -,126.7269236,37.5240428
6048,2022-10-18 14:51,사고 ,경부고속도로 반포IC 반포IC 1차로 주의운전 고장차량 -,127.0189093,37.50221098
6049,2022-10-18 14:53,사고 ,경인고속도로 인천TG 서운JC서측 5차로 0km(서운JC방향) 갓길이동 고장차량 -,126.7493668,37.52368195
6050,2022-10-18 14:54,공사 ,중앙고속도로 만종분기점 만종분기점 2차로 0km(남원주IC방향) 주의운전 도로공사 -,127.9069444,37.35555556
6051,2022-10-18 15:02,공사 ,영동고속도로 대월삼거리 이천물류사거리 1차로 주의운전 도로공사 -,127.4962095,37.23889719
6052,2022-10-18 15:06,공사 ,중부내륙고속도로지선 현풍휴게소북측 달성2터널남측 2차로 7km(달성IC방향) 주의운전 노변유지보수 -,128.4739034,35.7287292
6053,2022-10-18 15:12,사고 ,경부고속도로 목천IC 천안JC 종점방향 3차로 고장 목천IC → 천안JC 경부선 종점,127.1969,36.7667
6054,2022-10-18 15:13,공사 ,서울양양고속도로 16k 화도ic 서종ic 1차로 주의운전 유지보수 -,127.323826,37.63190616
6055,2022-10-18 16:14,공사 ,경부고속도로 서화천교서측 증약터널동측 종점방향  작업 서화천교서측 → 증약터널동측 경부선 종점,127.5272,36.3371
6056,2022-10-18 16:16,공사 ,중앙고속도로 제천터널 북단양IC 1차로 0km(북단양IC방향) 주의운전 도로공사 -,128.2632445,37.0313321
6057,2022-10-18 16:21,사고 ,당진영덕고속도로 통천교 통천교 종점방향  고장 통천교 → 통천교 당진대전선 종점,127.0475,36.4839
6058,2022-10-18 16:34,사고 ,경부고속도로 장산리1471 목천IC 종점방향  고장 장산리1471 → 목천IC 경부선 종점,127.2564,36.7346
6059,2022-10-18 16:36,사고 ,서해안고속도로 당진IC 송악IC 종점방향  고장 당진IC → 송악IC 서해안선 종점,126.7207,36.9018
6060,2022-10-18 17:06,사고 ,중앙고속도로 상동IC 상동IC삼거리 1차로 중앙선 상행 상동 IC 입구km(방향) 주의운전 교통사고 -,128.9444104,35.3185372
6061,2022-10-18 17:22,사고 ,서해안고속도로 서산시당진시 서산IC 기점방향 1차로 장애물 서산시당진시 → 서산IC 서해안선 기점,126.5866,36.8262
6062,2022-10-18 17:42,사고 ,서울외곽순환고속도로 시흥TG 안현JC북측 4차로 0km(안현JC방향) 주의운전 고장차량 -,126.8033631,37.45025818
6063,2022-10-18 17:52,사고 ,경부고속도로 동대구JC 동대구JC 주의운전 사고 경부고속도로 부산방향 동대구분기점부근(117.8K)(갓길)승용차관련사고처리중[2022-10-18 17:17- ],128.6944382,35.885695
6064,2022-10-18 17:57,사고 ,구리포천고속도로지선 옥정 양주 진행방향 전체차로 양주 진출로 교통사고 -,127.0653562,37.8426416
6065,2022-10-18 18:03,사고 ,구리포천고속도로 옥정IC 회암동5272 1차로 0km(양주IC방향) 주의운전 교통사고 -,127.089665,37.84135797
6066,2022-10-18 18:05,사고 ,무안광주고속도로 동함평ic에서 함평나비휴게소 방면 2차로 15.6km(동함평IC방향) 주의운전 고장차량 -,126.543657,35.04963397
6067,2022-10-18 18:53,사고 ,경부고속도로 서초IC 반포IC 4차로 주의운행 고장 차량 서울청,127.023514,37.49054949
6068,2022-10-18 19:03,사고 ,호남고속도로 익산IC북측 여산휴게소 1차로 0km(논산JC방향) 주의운전 고장차량 -,127.1034975,36.0207378
6069,2022-10-18 19:23,공사 ,호남고속도로 곡성IC남측 석곡IC북측 진행방향 전체차로 0km(석곡IC방향) 주의운전 도로공사 -,127.255843,35.15942821
6070,2022-10-18 19:32,공사 ,경부고속도로 입장휴게소 안성시천안시서북구 종점방향 3차로 작업 입장휴게소 → 안성시천안시서북구 경부선 종점,127.1844,36.9525
6071,2022-10-18 20:00,공사 ,호남고속도로지선 회덕JC 대덕밸리IC 기점방향 1차로 작업 회덕JC → 대덕밸리IC 호남지선 기점,127.4144,36.4047
